ACCELEROMETER X ,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude,LOCATION Altitude-google,LOCATION Altitude-atmospheric pressure,LOCATION Speed,LOCATION Accuracy,LOCATION ORIENTATION,Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.2755,-10.2326,-0.583,-0.6133,-9.5673,-2.0641,0.5327,3.9258,6.4512,1.9077,-3.6386,-0.5982,0.0,8.96,45.92,-6.2,40.74,77.32,163.45,0.0,1016.14,67.296,50.387287,-4.14538,84.0,NaN,,3.74,9.0,37.5,7 / 17,"$GPGSV,2,2,08,30,69,126,32,15,02,270,,21,00,000,,28,08,142,*7C::$GPGGA,195553,5023.236912,N,00408.723490,W,2,05,1.1,38.0,M,47.0,M,,*6E::$GPVTG,37.5,T,37.5,M,1.9,N,3.6,K,D*2B::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195553,A,5023.236912,N,00408.723490,W,1.9,37.5,300819,4.8,W,D*28::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.3,1.1,0.8*32",243016,2019-08-30 20:55:53:875
5.5387,-9.0662,1.9145,-0.4133,-9.4368,-2.6355,0.7205,1.857,-0.923,0.1558,0.0645,-0.3956,0.0,4.5,46.29,-5.99,21.11,76.83,170.19,0.0,1016.17,68.015,50.387314,-4.145378,85.0,NaN,,4.21,9.0,14.1,7 / 17,"$GPGSV,2,2,08,30,69,126,31,15,02,270,,21,00,000,,28,08,142,*7F::$GPGGA,195554,5023.237293,N,00408.722829,W,2,05,1.0,37.0,M,47.0,M,,*6B::$GPVTG,37.5,T,37.5,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195554,A,5023.237293,N,00408.722829,W,2.0,37.5,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.3,1.0,0.8*33",244015,2019-08-30 20:55:54:874
2.2809,-5.2331,-2.7186,-0.4823,-9.499,-2.3889,1.8236,5.208,2.893,2.3349,-0.6356,-0.7177,0.0,4.33,43.18,-13.87,12.44,67.27,170.16,0.0,1016.22,65.451,50.387325,-4.14537,86.0,NaN,,3.82,9.0,14.9,7 / 17,"$GPGSV,2,2,08,30,69,126,28,15,02,270,,21,00,000,,28,08,142,*77::$GPGGA,195555,5023.238720,N,00408.722690,W,2,05,1.0,38.0,M,47.0,M,,*6B::$GPVTG,14.1,T,14.1,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195555,A,5023.238720,N,00408.722690,W,2.3,14.1,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.3,1.0,0.8*33",245015,2019-08-30 20:55:55:874
1.1751,-6.7696,2.0847,-0.7549,-9.4234,-2.6077,-2.1441,-1.9982,2.6999,-1.5172,1.9497,0.7908,0.0,4.44,41.42,-19.63,18.12,73.93,163.86,0.0,1016.27,54.576,50.387337,-4.145362,86.0,NaN,,3.92,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,126,31,15,02,270,,21,00,000,,28,08,142,*7F::$GPGGA,195556,5023.239451,N,00408.722203,W,2,05,1.6,39.0,M,47.0,M,,*65::$GPVTG,14.9,T,14.9,M,2.1,N,3.8,K,D*2E::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195556,A,5023.239451,N,00408.722203,W,2.1,14.9,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.8,1.6,0.9*3F",246019,2019-08-30 20:55:56:878
0.56,-15.7946,2.3631,0.2357,-9.7548,0.979,-3.1798,-2.3362,-5.4977,-3.2837,-0.1251,0.3803,0.0,5.0,40.58,-22.62,211.27,84.11,-13.54,0.0,1016.15,54.73,50.387352,-4.145359,87.0,NaN,,3.92,9.0,14.5,7 / 17,"$GPGSV,2,2,08,30,69,126,31,15,02,270,,21,00,000,,28,08,142,*7F::$GPGGA,195557,5023.240191,N,00408.721694,W,2,05,1.5,39.0,M,47.0,M,,*69::$GPVTG,14.6,T,14.6,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195557,A,5023.240191,N,00408.721694,W,2.1,14.6,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.7,1.5,0.9*33",247017,2019-08-30 20:55:57:876
-0.9371,-8.9401,0.5093,-0.3534,-9.5103,2.3664,-1.0678,0.0742,-2.3196,1.1991,-0.9253,-0.2548,0.0,14.21,41.99,-13.0,250.49,75.88,8.49,0.0,1016.27,63.05,50.387352,-4.145344,87.0,NaN,,3.92,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,126,31,15,02,270,,21,00,000,,28,08,142,*7F::$GPGGA,195558,5023.241155,N,00408.721528,W,2,05,1.6,40.0,M,47.0,M,,*66::$GPVTG,14.5,T,14.5,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195558,A,5023.241155,N,00408.721528,W,2.1,14.5,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.9,1.6,0.9*3E",248016,2019-08-30 20:55:58:875
-1.5645,-9.2808,-0.1096,-0.6662,-9.7818,0.2055,-2.7445,-1.9241,-0.2049,1.5817,-0.7961,0.3314,0.0,14.01,44.89,-3.97,96.34,84.95,141.95,0.0,1016.18,64.519,50.38736,-4.145337,86.0,NaN,,4.1,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,126,33,15,02,270,,21,00,000,,28,08,142,*7D::$GPGGA,195559,5023.241172,N,00408.720616,W,2,05,1.8,40.0,M,47.0,M,,*63::$GPVTG,14.6,T,14.6,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195559,A,5023.241172,N,00408.720616,W,2.1,14.6,300819,4.8,W,D*2A::$GPGSA,A,3,05,07,09,13,30,,,,,,,,2.1,1.8,1.0*33",249016,2019-08-30 20:55:59:875
-0.5583,-11.1142,2.008,-0.0377,-9.3836,-2.8491,0.3181,-0.5655,-3.0669,1.062,-0.8395,-0.7397,0.0,10.1,46.0,-2.14,33.49,73.11,179.24,0.0,1016.09,66.5,50.38736,-4.145325,87.0,NaN,,4.1,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,126,33,15,02,270,,21,00,000,,28,08,142,*7D::$GPGGA,195600,5023.241468,N,00408.720210,W,2,05,1.7,39.0,M,47.0,M,,*61::$GPVTG,14.6,T,14.6,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195600,A,5023.241468,N,00408.720210,W,2.2,14.6,300819,4.8,W,D*2A::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.9,1.7,0.9*3F",250016,2019-08-30 20:56:00:875
1.3703,-14.7211,-7.8044,-0.4755,-9.3975,-2.7625,3.3541,5.5971,3.6332,2.1016,-0.309,-0.3833,0.0,6.71,43.21,-11.12,19.5,68.36,170.1,0.0,1016.28,59.795,50.387367,-4.145317,86.0,NaN,,3.92,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,126,31,15,02,270,,21,00,000,,28,08,142,*7F::$GPGGA,195601,5023.241742,N,00408.719484,W,2,05,1.6,40.0,M,47.0,M,,*65::$GPVTG,14.6,T,14.6,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195601,A,5023.241742,N,00408.719484,W,2.2,14.6,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.9,1.6,0.9*3E",251015,2019-08-30 20:56:01:874
1.2517,-7.4677,-0.208,-0.7039,-9.2833,-3.0813,1.7709,0.9062,3.3398,-0.5648,0.784,0.3185,0.0,7.24,43.05,-14.06,21.45,71.2,167.13,0.0,1016.28,55.427,50.387375,-4.145313,86.0,NaN,,3.64,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,126,31,15,02,270,,21,00,000,,28,08,142,*7F::$GPGGA,195602,5023.242183,N,00408.719013,W,2,05,1.6,39.0,M,47.0,M,,*6A::$GPVTG,14.6,T,14.6,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195602,A,5023.242183,N,00408.719013,W,2.1,14.6,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.9,1.6,0.9*3E",252016,2019-08-30 20:56:02:875
4.2864,-13.4952,1.7849,-0.4419,-9.6778,-1.5218,-1.6798,-3.1305,2.081,-1.846,-0.6538,0.4513,0.0,3.2,40.99,-21.82,214.7,81.02,-17.12,0.0,1016.31,58.028,50.387386,-4.145308,86.0,NaN,,3.64,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,126,30,15,02,270,,21,00,000,,28,08,142,*7E::$GPGGA,195603,5023.242688,N,00408.718797,W,2,05,1.8,39.0,M,47.0,M,,*63::$GPVTG,14.6,T,14.6,M,2.0,N,3.6,K,D*21::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195603,A,5023.242688,N,00408.718797,W,2.0,14.6,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,30,,,,,,,,2.0,1.8,1.0*32",253015,2019-08-30 20:56:03:874
-2.0271,-10.5173,0.3623,-0.08,-9.5772,2.1076,-3.191,0.2433,-2.7611,-0.2774,-0.5799,-0.2744,0.0,9.37,41.59,-17.75,189.22,82.82,29.76,0.0,1016.23,65.044,50.387383,-4.145299,86.0,NaN,,3.67,9.0,14.6,7 / 17,"$GPGSV,2,2,08,30,69,123,30,15,03,271,,21,01,337,,28,09,142,*7C::$GPGGA,195604,5023.243204,N,00408.718484,W,2,05,1.2,39.0,M,47.0,M,,*6E::$GPVTG,14.6,T,14.6,M,2.0,N,3.6,K,D*21::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195604,A,5023.243204,N,00408.718484,W,2.0,14.6,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.5,1.2,0.9*36",254015,2019-08-30 20:56:04:874
-3.8163,-10.5117,0.7841,0.2286,-9.7914,0.4965,1.3999,3.0462,-1.3697,0.4317,0.9828,-0.6633,0.0,7.2,43.79,-14.01,239.06,86.8,-24.72,0.0,1016.24,68.003,50.387398,-4.145305,85.0,NaN,,3.89,9.0,38.8,7 / 17,"$GPGSV,2,2,08,30,69,123,31,15,03,271,,21,01,337,,28,09,142,*7D::$GPGGA,195605,5023.243152,N,00408.717960,W,2,05,1.2,39.0,M,47.0,M,,*67::$GPVTG,14.6,T,14.6,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195605,A,5023.243152,N,00408.717960,W,2.0,14.6,300819,4.8,W,D*2B::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.5,1.2,0.9*36",255015,2019-08-30 20:56:05:874
-4.2253,-0.0454,10.4819,-1.9562,1.6934,9.4592,-2.4609,-3.1395,1.927,1.2901,1.0368,-0.2193,0.0,-12.29,6.72,-43.59,56.04,-9.94,11.68,5.0,1016.18,51.527,50.387398,-4.145305,85.0,NaN,,3.89,9.0,38.8,7 / 17,"$GPGSV,2,2,08,30,69,123,29,15,03,271,,21,01,337,,28,09,142,*74::$GPGGA,195606,5023.243764,N,00408.718293,W,2,05,0.8,38.0,M,47.0,M,,*65::$GPVTG,38.8,T,38.8,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195606,A,5023.243764,N,00408.718293,W,2.1,38.8,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",256015,2019-08-30 20:56:06:874
-4.0288,-0.7932,11.5228,-2.5171,0.1961,9.4761,0.7149,-1.1192,1.3224,-1.1233,0.5559,1.9395,0.0,7.15,15.88,-43.54,15.02,-1.15,14.88,5.0,1016.22,49.741,50.387424,-4.145296,85.0,NaN,,5.15,9.0,12.2,7 / 17,"$GPGSV,2,2,08,30,69,123,31,15,03,271,,21,01,337,,28,09,142,*7D::$GPGGA,195608,5023.245432,N,00408.717740,W,2,05,0.8,38.0,M,47.0,M,,*69::$GPVTG,12.2,T,12.2,M,2.8,N,5.1,K,D*28::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195608,A,5023.245432,N,00408.717740,W,2.8,12.2,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",257015,2019-08-30 20:56:07:874
-4.1134,1.938,7.7379,-5.0439,0.201,8.4077,1.2176,1.4478,-1.9361,-0.4922,0.0641,0.2057,0.0,15.88,12.16,-42.5,31.43,-1.17,30.96,5.0,1016.23,39.632,50.387424,-4.145296,85.0,NaN,,5.15,9.0,12.2,7 / 17,"$GPGSV,2,2,08,30,69,123,34,15,03,271,,21,01,337,,28,09,142,*78::$GPGGA,195609,5023.245457,N,00408.717628,W,2,05,0.9,36.0,M,47.0,M,,*6B::$GPVTG,13.1,T,13.1,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195609,A,5023.245457,N,00408.717628,W,2.0,13.1,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.2,0.9,0.8*3A",258014,2019-08-30 20:56:08:873
-7.8694,-0.0708,9.3964,-5.4766,-1.212,8.0442,-1.028,0.6673,0.6832,0.1612,0.9382,-0.662,0.0,15.07,18.06,-40.98,40.2,7.1,34.25,5.0,1016.26,43.82,50.387436,-4.145279,84.0,NaN,,3.56,9.0,13.2,7 / 17,"$GPGSV,2,2,08,30,69,123,32,15,03,271,,21,01,337,,28,09,142,*7E::$GPGGA,195610,5023.246110,N,00408.716739,W,2,05,0.9,37.0,M,47.0,M,,*67::$GPVTG,13.2,T,13.2,M,1.9,N,3.6,K,D*2B::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195610,A,5023.246110,N,00408.716739,W,1.9,13.2,300819,4.8,W,D*26::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.2,0.9,0.8*3A",259015,2019-08-30 20:56:09:874
-4.1842,0.0312,6.5,-5.8891,0.6795,7.812,0.242,-0.1287,-0.1546,-0.2272,0.0383,0.6166,0.0,15.52,17.29,-40.1,29.67,-3.97,37.01,5.0,1016.27,50.342,50.387444,-4.145267,84.0,NaN,,4.03,9.0,33.4,7 / 17,"$GPGSV,2,2,08,30,69,123,35,15,03,271,,21,01,337,,28,09,142,*79::$GPGGA,195611,5023.246715,N,00408.716043,W,2,05,0.8,37.0,M,47.0,M,,*6E::$GPVTG,33.4,T,33.4,M,2.2,N,4.0,K,D*22::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195611,A,5023.246715,N,00408.716043,W,2.2,33.4,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",260015,2019-08-30 20:56:10:874
-6.7731,0.6905,6.785,-7.6348,0.4152,6.1407,2.4594,-0.6129,-1.0819,-0.209,0.6553,-0.2541,0.0,27.5,16.48,-34.22,28.3,-2.43,51.19,5.0,1016.27,44.506,50.38745,-4.145256,83.0,NaN,,3.49,9.0,33.1,7 / 17,"$GPGSV,2,2,08,30,69,123,32,15,03,271,,21,01,337,,28,09,142,*7E::$GPGGA,195612,5023.247197,N,00408.715374,W,2,05,0.8,36.0,M,47.0,M,,*65::$GPVTG,33.1,T,33.1,M,1.9,N,3.5,K,D*28::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195612,A,5023.247197,N,00408.715374,W,1.9,33.1,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",261015,2019-08-30 20:56:11:874
-5.2008,-0.3281,3.9949,-7.5594,-0.595,6.2187,1.0651,-0.4089,-0.0963,0.6642,-0.6395,0.1387,0.0,29.68,19.24,-31.24,16.61,3.48,50.56,5.0,1016.28,37.0,50.387463,-4.145244,82.0,NaN,,3.78,9.0,35.7,7 / 17,"$GPGSV,2,2,08,30,69,123,32,15,03,271,,21,01,337,,28,09,142,*7E::$GPGGA,195613,5023.247799,N,00408.714666,W,2,05,0.8,35.0,M,47.0,M,,*68::$GPVTG,35.7,T,35.7,M,2.0,N,3.8,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195613,A,5023.247799,N,00408.714666,W,2.0,35.7,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",262015,2019-08-30 20:56:12:874
-10.1923,-0.9288,9.0938,-7.0884,0.1495,6.7751,-0.7568,0.2211,0.1767,0.1094,0.5863,-0.1595,0.0,26.41,16.11,-35.57,25.81,-0.87,46.29,5.0,1016.29,32.787,50.38747,-4.145236,82.0,NaN,,3.64,9.0,35.8,7 / 17,"$GPGSV,2,2,08,30,69,123,30,15,03,271,,21,01,337,,28,09,142,*7C::$GPGGA,195614,5023.248450,N,00408.714153,W,2,05,0.8,35.0,M,47.0,M,,*67::$GPVTG,35.8,T,35.8,M,2.0,N,3.6,K,D*21::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195614,A,5023.248450,N,00408.714153,W,2.0,35.8,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",263015,2019-08-30 20:56:13:874
-8.4339,0.1236,8.9236,-7.7209,-0.8375,5.988,-0.4885,0.6174,2.4386,0.2634,-1.0103,-0.3438,7.0,30.21,19.7,-30.18,21.22,3.24,54.27,5.0,1016.3,52.331,50.38747,-4.145226,80.0,NaN,,3.06,9.0,35.9,7 / 17,"$GPGSV,2,2,08,30,69,123,30,15,03,271,,21,01,337,,28,09,142,*7C::$GPGGA,195615,5023.248362,N,00408.713573,W,2,05,0.8,33.0,M,47.0,M,,*67::$GPVTG,35.9,T,35.9,M,1.7,N,3.1,K,D*22::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195615,A,5023.248362,N,00408.713573,W,1.7,35.9,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",264015,2019-08-30 20:56:14:874
-9.037,2.2719,5.4587,-8.5257,0.4941,4.8207,3.6648,0.0747,-2.8279,-0.6886,0.6111,-0.1798,2.0,31.3,16.95,-30.69,30.93,-3.43,60.45,5.0,1016.31,53.754,50.38748,-4.145215,80.0,NaN,,3.35,9.0,46.9,7 / 17,"$GPGSV,2,2,08,30,69,123,30,15,03,271,,21,01,337,,28,09,142,*7C::$GPGGA,195616,5023.248676,N,00408.712897,W,2,05,0.8,33.0,M,47.0,M,,*62::$GPVTG,46.9,T,46.9,M,1.8,N,3.3,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195616,A,5023.248676,N,00408.712897,W,1.8,46.9,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",265015,2019-08-30 20:56:15:874
-9.5243,-7.4598,6.9843,-4.4572,-5.5289,6.7628,-3.6635,-3.003,1.74,0.5869,3.8982,-0.175,2.0,-1.05,24.42,-39.27,85.45,34.32,33.39,5.0,1016.34,55.302,50.38748,-4.145209,79.0,NaN,,1.84,9.0,47.2,7 / 17,"$GPGSV,2,2,08,30,69,123,30,15,03,271,,21,01,337,,28,09,142,*7C::$GPGGA,195616,5023.248676,N,00408.712897,W,2,05,0.8,33.0,M,47.0,M,,*62::$GPVTG,46.9,T,46.9,M,1.8,N,3.3,K,D*2F::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195616,A,5023.248676,N,00408.712897,W,1.8,46.9,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",266016,2019-08-30 20:56:16:875
-2.7203,-9.8961,1.1421,-2.8865,-9.3435,0.7332,-3.1241,2.0774,-0.2102,-0.2258,-0.4441,-0.7383,2.0,17.79,37.04,-19.13,125.14,72.32,75.75,0.0,1016.35,47.794,50.38749,-4.145203,78.0,NaN,,2.95,9.0,47.4,7 / 17,"$GPGSV,2,2,08,30,69,123,21,15,03,271,,21,01,337,,28,09,142,*7C::$GPGGA,195618,5023.249228,N,00408.712177,W,2,05,0.8,31.0,M,47.0,M,,*67::$GPVTG,47.4,T,47.4,M,1.6,N,3.0,K,D*22::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195618,A,5023.249228,N,00408.712177,W,1.6,47.4,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",267015,2019-08-30 20:56:17:874
0.9544,-9.405,-2.9463,3.2054,-9.0121,2.1628,-3.18,0.3302,-1.5423,1.1724,0.1175,-0.4871,2.0,-6.23,44.19,-12.05,289.46,74.08,-75.3,0.0,1016.42,56.649,50.387493,-4.145196,77.0,NaN,,3.1,9.0,47.4,7 / 17,"$GPGSV,2,2,08,30,69,123,21,15,03,271,,21,01,337,,28,09,142,*7C::$GPGGA,195618,5023.249228,N,00408.712177,W,2,05,0.8,31.0,M,47.0,M,,*67::$GPVTG,47.4,T,47.4,M,1.6,N,3.0,K,D*22::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195618,A,5023.249228,N,00408.712177,W,1.6,47.4,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.1,0.8,0.7*37",268015,2019-08-30 20:56:18:874
3.0407,-8.0659,0.3957,2.4771,-9.428,-1.0707,-2.4995,-3.591,1.1462,1.1864,-0.016,0.0027,2.0,-6.49,44.9,-8.55,314.67,74.03,-113.38,0.0,1016.35,61.992,50.38751,-4.145194,78.0,NaN,,3.38,9.0,47.2,7 / 17,"$GPGSV,2,2,08,30,69,123,26,15,03,271,,21,01,337,,28,09,142,*7B::$GPGGA,195619,5023.249518,N,00408.711772,W,2,05,1.2,30.0,M,47.0,M,,*68::$GPVTG,47.4,T,47.4,M,1.7,N,3.1,K,D*22::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195619,A,5023.249518,N,00408.711772,W,1.7,47.4,300819,4.8,W,D*2D::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.5,1.2,0.8*37",269015,2019-08-30 20:56:19:874
0.492,-15.1614,-0.0955,1.3727,-9.4435,-2.2596,0.9293,-7.4884,2.4754,-0.2524,-0.3324,0.5829,2.0,-1.73,46.83,-4.75,344.75,74.36,-148.72,0.0,1016.27,68.061,50.38752,-4.145186,77.0,NaN,,3.74,9.0,47.0,7 / 17,"$GPGSV,2,2,08,30,69,123,27,15,03,271,,21,01,337,,28,09,142,*7A::$GPGGA,195620,5023.250434,N,00408.711666,W,2,05,0.9,31.0,M,47.0,M,,*6A::$GPVTG,47.2,T,47.2,M,1.8,N,3.4,K,D*28::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195620,A,5023.250434,N,00408.711666,W,1.8,47.2,300819,4.8,W,D*2D::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.2,0.9,0.8*3A",270015,2019-08-30 20:56:20:874
-1.4578,-19.6238,-16.4749,1.3334,-9.4248,-2.359,-0.3438,-2.2433,-9.7487,0.2093,0.6433,-0.7656,2.0,-5.89,43.87,-11.49,336.92,71.84,-160.97,0.0,1016.57,58.085,50.387527,-4.145176,77.0,NaN,,4.03,10.0,47.0,7 / 17,"$GPGSV,2,2,08,30,69,123,29,15,03,271,,21,01,337,,28,09,142,*74::$GPGGA,195621,5023.251159,N,00408.711151,W,2,05,1.8,30.0,M,47.0,M,,*66::$GPVTG,47.0,T,47.0,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195621,A,5023.251159,N,00408.711151,W,2.0,47.0,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,30,,,,,,,,2.0,1.8,0.9*3A",271017,2019-08-30 20:56:21:876
2.8892,-4.1218,1.8739,0.4609,-9.1075,-3.6072,2.7829,4.1352,5.4693,-0.5403,1.0191,0.4076,2.0,-6.95,40.88,-18.44,342.47,71.76,-172.96,0.0,1016.47,59.781,50.387527,-4.145176,77.0,NaN,,4.03,10.0,47.0,7 / 17,"$GPGSV,2,2,08,30,69,123,28,15,03,271,,21,01,337,,28,09,142,*75::$GPGGA,195622,5023.251675,N,00408.710540,W,2,05,1.9,30.0,M,47.0,M,,*68::$GPVTG,47.0,T,47.0,M,2.2,N,4.0,K,D*22::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195622,A,5023.251675,N,00408.710540,W,2.2,47.0,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,30,,,,,,,,2.1,1.9,0.9*3A",272015,2019-08-30 20:56:22:874
-3.3074,-13.6695,-0.4461,1.683,-9.6503,-0.4575,2.5013,-5.4153,1.2195,-2.3657,-1.2173,1.0283,2.0,-8.34,39.71,-22.12,282.56,79.76,-105.21,0.0,1016.53,57.62,50.387543,-4.145156,77.0,NaN,,4.07,10.0,47.1,7 / 17,"$GPGSV,2,2,08,30,69,123,29,15,03,271,,21,01,337,,28,09,142,*74::$GPGGA,195623,5023.252202,N,00408.709950,W,2,05,1.0,30.0,M,47.0,M,,*62::$GPVTG,47.1,T,47.1,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195623,A,5023.252202,N,00408.709950,W,2.3,47.1,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.3,1.0,0.8*33",273015,2019-08-30 20:56:23:874
-1.6196,-11.2002,-0.8585,2.1434,-9.2765,2.35,-3.1236,-1.2019,-2.7053,0.0259,-0.4784,-0.3239,2.0,-5.43,39.58,-22.87,241.96,71.07,-42.37,0.0,1016.46,58.257,50.387554,-4.145142,78.0,NaN,,4.54,10.0,34.6,7 / 17,"$GPGSV,2,2,08,30,69,123,29,15,03,271,,21,01,337,,28,09,142,*74::$GPGGA,195624,5023.252744,N,00408.709334,W,2,05,1.2,30.0,M,47.0,M,,*68::$GPVTG,47.1,T,47.1,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195624,A,5023.252744,N,00408.709334,W,2.2,47.1,300819,4.8,W,D*2E::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.4,1.2,0.8*36",274016,2019-08-30 20:56:24:875
-0.9976,-8.8736,0.5767,1.9645,-9.4262,1.8594,-2.5582,-0.6036,-3.0077,1.0071,-0.4582,-0.4961,2.0,-3.47,42.85,-14.8,261.96,82.32,-71.16,0.0,1016.53,66.875,50.38757,-4.145143,78.0,NaN,,4.39,10.0,47.1,7 / 17,"$GPGSV,2,2,08,30,69,123,27,15,03,271,,21,01,337,,28,09,142,*7A::$GPGGA,195625,5023.253435,N,00408.708528,W,2,05,1.1,31.0,M,47.0,M,,*65::$GPVTG,34.6,T,34.6,M,2.4,N,4.5,K,D*21::$GLGSV,3,3,09,80,04,187,*5E::$GPRMC,195625,A,5023.253435,N,00408.708528,W,2.4,34.6,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,30,,,,,,,,1.4,1.1,0.9*34",275015,2019-08-30 20:56:25:874
